stashpoint_id,hours
03873019f201,0:10:00-12:30|0:14:00-20:00|1:10:00-12:30|1:14:00-20:00|2:10:00-12:30|2:14:00-20:00|3:10:00-12:30|3:14:00-20:00|4:10:00-12:30|4:14:00-20:00|5:10:00-12:30|5:14:00-20:00|6:10:00-12:30|6:14:00-20:00
0388702b0c1b,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00
03892a4ab877,0:10:00-18:00|1:10:00-18:00|2:10:00-18:00|3:10:00-18:00|4:10:00-18:00|5:10:00-18:00|6:10:00-18:00
038ad583929a,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
038b0627b372,0:09:00-22:00|1:09:00-22:00|2:09:00-22:00|3:09:00-22:00|4:09:00-22:00|5:09:00-22:00|6:09:00-22:00
039389f2a18b,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00
03941d889ed4,0:09:00-20:00|1:09:00-20:00|2:09:00-20:00|3:09:00-20:00|4:09:00-20:00|5:09:00-20:00|6:09:00-20:00
039bab01994e,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
039ce1456dea,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
03a0d884d367,0:09:00-20:00|1:09:00-20:00|2:09:00-20:00|3:09:00-20:00|4:09:00-20:00|5:09:00-20:00|6:09:00-20:00
03a8ce1d7fc0,0:11:00-21:00|1:11:00-21:00|2:11:00-21:00|3:11:00-21:00|4:11:00-21:00|5:11:00-21:00|6:11:00-21:00
03ac3bbd9832,0:10:00-17:00|1:10:00-17:00|2:10:00-17:00|3:10:00-17:00|4:10:00-17:00
03ac8544a262,5:14:00-16:00
03b29366f9d3,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00
03bcdd6e1076,0:03:30-04:00|1:11:00-20:00|2:11:00-20:00|3:11:00-20:00|4:11:00-20:00|5:11:00-20:00
03c271f2d2f8,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00
03c6cb8b6da9,0:09:00-15:00|1:09:00-15:00|2:09:00-15:00|3:09:00-15:00|4:09:00-15:00|5:09:00-12:00
03d50554ce1d,0:09:00-20:00|1:09:00-20:00|2:09:00-20:00|3:09:00-20:00|4:09:00-20:00|5:09:00-20:00|6:09:00-20:00
03d5a3ce2412,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
03def68c05a0,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00
03f2e0d38426,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
03f79c986718,0:08:00-18:00|1:08:00-18:00|2:08:00-18:00|3:08:00-18:00|4:08:00-18:00|5:08:00-18:00|6:08:00-18:00
0400996bff45,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00
040288e2f5dc,0:08:30-22:00|1:08:30-22:00|2:08:30-22:00|3:08:30-22:00|4:08:30-22:00|5:08:30-22:00|6:08:30-22:00
040435fd9cd0,0:09:00-17:00|1:09:00-17:00|2:09:00-17:00|3:09:00-17:00|4:09:00-17:00
040bdb37b58d,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00
040ff76119e6,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
0412b2fde057,0:09:00-17:30|1:09:00-17:30|2:09:00-17:30|3:09:00-17:30|4:09:00-17:30|5:09:00-17:30|6:09:00-17:30
0414fa6d9914,0:09:00-14:00|1:09:00-14:00|2:09:00-14:00|3:09:00-14:00|4:09:00-14:00
0415bccb9e12,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
0418e93b03d7,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
041b4745a309,0:09:30-16:30|1:09:30-16:30|2:09:30-16:30|3:09:30-16:30|4:09:30-16:30|5:09:30-16:30
041bde748ca5,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00
041c3bcd6d99,0:09:00-18:00|1:09:00-18:00|2:09:00-18:00|3:09:00-18:00|4:09:00-18:00|5:10:00-16:00|6:11:00-15:00
04242f906e02,0:11:00-21:00|1:11:00-21:00|2:11:00-21:00|3:11:00-21:00|4:11:00-21:00|5:11:00-23:00|6:11:00-21:00
042c6be0c189,0:09:30-12:30|0:16:30-19:30|1:09:30-12:30|1:16:30-19:30|2:09:30-12:30|2:16:30-19:30|3:09:30-12:30|3:16:30-19:30|4:09:30-12:30|4:16:30-19:30|5:09:30-12:30|5:16:30-19:30
0436b96c6f56,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
0436fd2423f0,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00
043809df5e23,0:09:00-20:00|1:09:00-20:00|2:09:00-20:00|3:09:00-20:00|4:09:00-20:00|5:09:00-20:00|6:09:00-14:00
043828147ad8,0:13:00-00:00|1:13:00-00:00|2:13:00-00:00|3:13:00-00:00|4:13:00-00:00|5:13:00-00:00|6:13:00-00:00
0438cb792c7e,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
043a07bda2a9,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00
043af58163f2,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00
043d7b62f262,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
043eb395813c,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
04406e86e802,0:09:00-00:00|1:00:00-06:00|1:09:00-00:00|2:00:00-06:00|2:09:00-00:00|3:00:00-06:00|3:09:00-00:00|4:00:00-06:00|4:09:00-00:00|5:00:00-06:00
044d5f98d4b2,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
044f222d2c93,0:09:00-18:00|1:09:00-18:00|2:09:00-18:00|3:09:00-18:00|4:09:00-18:00|5:10:00-15:00|6:11:00-14:00
044f682c59ce,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
045199a74ae5,0:07:00-23:00|1:07:00-23:00|2:07:00-23:00|3:07:00-23:00|6:07:00-23:00
045514424b58,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
045535c79a7e,0:09:00-17:00|1:09:00-17:00|2:09:00-17:00|3:09:00-17:00|4:09:00-17:00
04575f5ce651,0:11:00-20:00|1:11:00-20:00|2:11:00-20:00|3:11:00-20:00|4:11:00-20:00|5:11:00-20:00|6:11:00-18:00
045af1e3dfb5,0:08:30-12:30|0:15:00-19:00|1:08:30-12:30|1:15:00-19:00|2:08:30-12:30|2:15:00-19:00|3:08:30-12:30|3:15:00-19:00|4:08:30-12:30|4:15:00-19:00|5:08:30-12:30
045e9d348255,0:08:00-23:00|1:08:00-23:00|2:08:00-23:00|3:08:00-23:00|4:08:00-23:00|5:08:00-23:00|6:08:00-23:00
046265ee964e,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00
0465bb58b071,0:08:00-00:00|1:08:00-00:00|2:08:00-00:00|3:08:00-00:00|4:08:00-00:00|5:08:00-00:00|6:08:00-00:00
0467afcaa34a,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00
0467c5936985,0:09:00-20:00|1:09:00-20:00|2:09:00-20:00|3:09:00-20:00|4:09:00-20:00|5:09:00-20:00|6:09:00-20:00
046ca1ef0993,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
046ff4501972,0:10:00-18:00|1:10:00-18:00|2:10:00-18:00|3:10:00-18:00|4:10:00-18:00|5:10:00-18:00|6:10:00-18:00
0470eea02228,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
04722ec09340,1:09:00-20:30|2:09:00-20:30|3:09:00-20:30|4:09:00-20:30|5:09:00-20:30|6:09:00-20:30
0479df1c85e4,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
047a8108abad,0:10:00-19:00|1:10:00-19:00|2:10:00-19:00|3:10:00-19:00|4:10:00-19:00|5:12:00-19:00
048401b34773,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
048cb3cfba4a,0:07:00-23:00|1:07:00-23:00|2:07:00-23:00|3:07:00-23:00|4:07:00-23:00|5:07:00-23:00|6:07:00-23:00
048ff6e52a93,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
0490e4c42900,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
04965309dd48,0:11:00-15:00|2:11:00-15:00
049db1a2b549,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
04a244849196,0:09:30-12:30|0:15:00-19:00|1:09:30-12:30|1:15:00-19:00|2:09:30-12:30|2:15:00-19:00|3:09:30-12:30|3:15:00-19:00|4:09:30-12:30|4:15:00-19:00
04a45987d982,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
04ad40b8fa76,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
04afd34fec78,0:07:00-23:00|1:07:00-23:00|2:07:00-23:00|3:07:00-23:00|4:07:00-23:00|5:07:00-23:00|6:07:00-23:00
04b12049e0af,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00
04b12d349403,0:09:00-13:00|0:16:00-19:00|1:09:00-13:00|1:16:00-19:00|2:09:00-13:00|2:16:00-19:00|3:09:00-13:00|3:16:00-19:00|4:09:00-13:00|4:16:00-19:00
04b980c8bc9d,0:10:00-20:00|1:10:00-20:00|2:10:00-20:00|3:10:00-20:00|4:10:00-20:00
04b9db09fd94,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
04bad719ccef,0:10:00-18:00|1:10:00-18:00|2:10:00-18:00|3:10:00-18:00|4:10:00-18:00|5:10:00-18:00|6:10:00-18:00
04bc0383930f,0:00:00-02:00|0:08:00-00:00|1:00:00-02:00|1:08:00-00:00|2:00:00-02:00|2:08:00-00:00|3:00:00-02:00|3:08:00-00:00|4:00:00-02:00|4:08:00-00:00|5:00:00-02:00|5:08:00-00:00|6:00:00-02:00|6:08:00-00:00
04bdfc7ef69f,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
04c024529e18,0:08:00-23:00|1:08:00-23:00|2:08:00-23:00|3:08:00-23:00|4:08:00-23:00|5:08:00-23:00|6:08:00-20:00
04d6ce49d76e,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
04daf33189f4,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
04dfcf9f524b,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
04e3815da990,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
04e3dbcf113b,0:08:00-20:00|1:08:00-20:00|2:08:00-20:00|3:08:00-20:00|4:08:00-20:00|5:09:00-18:00
04e822f65343,0:07:00-23:00|1:07:00-23:00|2:07:00-23:00|3:07:00-23:00|4:07:00-23:00|5:07:00-23:00|6:07:00-23:00
04ebdd96a7fc,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
04ee600f0a1e,0:09:00-18:00|1:09:00-18:00|4:09:00-18:00|5:09:00-18:00|6:09:00-18:00
04f307311482,0:06:30-20:00|1:06:30-20:00|2:06:30-20:00|3:06:30-20:00|4:06:30-20:00|5:06:30-20:00|6:06:30-20:00
04f3ac4570d1,0:08:00-18:30|1:08:00-18:30|2:08:00-18:30|3:08:00-18:30|4:08:00-18:30|5:08:00-17:00
04f8da862e98,0:11:00-18:00|1:11:00-18:00|2:11:00-18:00|3:11:00-18:00|4:11:00-18:00
04fa8645d786,0:11:00-18:00|1:11:00-18:00|2:11:00-18:00|3:11:00-18:00|4:11:00-18:00|5:11:00-18:00
04fb7d99a77b,0:09:00-17:00|1:09:00-17:00|2:09:00-17:00|3:09:00-17:00|4:09:00-17:00|5:09:00-15:00|6:09:00-15:00
04fbfeec8673,0:09:00-12:30|0:15:00-19:00|1:09:00-12:30|1:15:00-19:00|2:09:00-12:30|2:15:00-19:00|3:09:00-12:30|3:15:00-19:00|4:09:00-12:30|4:15:00-19:00|5:09:00-12:30
05054bac75fc,0:08:00-00:00|1:08:00-00:00|2:08:00-00:00|3:08:00-00:00|4:08:00-00:00|5:08:00-00:00|6:08:00-00:00
050872beb55c,0:10:00-20:00|1:10:00-20:00|2:10:00-20:00|3:10:00-20:00|4:10:00-20:00|5:10:00-20:00|6:10:00-20:00
051276ee07c9,0:08:30-19:00|1:08:30-19:00|2:08:30-19:00|3:08:30-19:00|4:08:30-19:00|5:08:30-19:00
0519c7f5b257,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00
0520687966ad,0:11:30-22:30|1:11:30-22:30|2:11:30-22:30|3:11:30-22:30|4:11:30-22:30|5:11:30-22:30|6:11:30-17:00
05245d48c915,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00
0530cd993707,0:10:00-18:00|1:10:00-18:00|2:10:00-18:00|3:10:00-18:00|4:10:00-18:00
053398b542dd,0:09:00-18:00|1:09:00-18:00|2:09:00-18:00|3:09:00-18:00|4:09:00-18:00|5:09:00-15:00
053c8d86d4e9,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00
0546063abadd,0:11:00-19:00|1:11:00-19:00|2:11:00-19:00|3:11:00-20:00|4:11:00-20:00|5:11:00-20:00
0546bcd96263,0:10:00-20:00|1:10:00-20:00|2:10:00-20:00|3:10:00-20:00|4:10:00-20:00|5:10:00-20:00|6:10:00-20:00
054a53215ce2,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
055085908720,0:12:00-23:30|1:12:00-23:30|2:12:00-23:30|3:12:00-23:30|4:12:00-23:30|5:12:00-23:30|6:12:00-23:30
05558abb0885,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00
055c4edd9b87,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
055f8ba0c039,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00
0567e1ef64d2,0:07:00-23:00|1:07:00-23:00|2:07:00-23:00|3:07:00-23:00|4:07:00-23:00|5:07:00-23:00|6:07:00-23:00
056b6f20d7e6,0:09:00-20:00|1:09:00-20:00|2:09:00-20:00|3:09:00-20:00|4:09:00-20:00|5:09:00-20:00
05738f58013a,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00
0574ffe8cca2,0:09:00-21:00|1:09:00-21:00|2:09:00-21:00|3:09:00-21:00|4:09:00-22:00|5:09:00-22:00|6:10:00-18:00
0579b2013d3f,0:09:00-19:00|1:09:00-19:00|2:09:00-19:00|3:09:00-19:00|4:09:00-19:00|5:09:00-17:00|6:11:00-14:00
057e2251f6b7,0:09:00-19:00|1:09:00-19:00|2:09:00-19:00|3:09:00-19:00|4:09:00-19:00|5:09:00-19:00|6:09:00-19:00
0582983eafa2,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
0584454566cc,0:08:00-19:00|1:08:00-19:00|2:08:00-19:00|3:08:00-19:00|4:08:00-19:00
05848b873843,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00
0584b9268314,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00
05857ab9fbd9,0:09:00-23:00|1:21:00-23:00|2:21:00-23:00|3:09:00-23:00|4:09:00-23:00|5:09:00-22:00|6:09:00-23:00
0588e5d45040,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
058afd8ac27b,0:09:00-13:00|0:17:00-20:00|1:09:00-13:00|1:17:00-20:00|2:09:00-13:00|2:17:00-20:00|3:09:00-13:00|3:17:00-20:00|4:09:00-13:00|4:17:00-20:00|5:09:00-12:00
058e57009b24,0:08:00-08:00|1:08:00-08:00|2:08:00-08:00|3:08:00-08:00|4:08:00-08:00
059029bb9234,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
0590d6d27541,0:09:00-18:30|1:10:00-18:30|2:10:00-18:30|3:09:00-18:30|4:09:00-18:30|6:10:00-17:00
059ab725bb81,0:09:00-23:00|1:09:00-23:00|2:09:00-23:00|3:09:00-23:00|4:09:00-23:00|5:09:00-23:00|6:09:00-23:00
059b729ab7f4,5:09:30-12:30
05ab4a4bd0f9,1:09:30-16:30|2:09:30-16:30|3:09:30-16:30|4:09:30-16:30|5:09:30-16:30|6:09:30-16:30
05baaa442f09,0:07:00-23:00|1:07:00-23:00|2:07:00-23:00|3:07:00-23:00|4:07:00-23:00|5:07:00-23:00|6:07:00-23:00
05bc4fcbe476,0:10:30-21:30|1:10:30-21:30|2:10:30-21:30|3:10:30-21:30|4:10:30-21:30|5:10:30-21:30
05c082402b0e,0:08:00-21:00|1:08:00-21:00|2:08:00-21:00|3:08:00-21:00|4:08:00-21:00|5:08:00-21:00|6:08:00-21:00
05c35eca035b,0:00:00-00:00|0:00:00-00:00|0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
05c5b0f4b347,0:09:00-13:00|0:17:00-20:00|1:09:00-13:00|1:17:00-20:00|2:09:00-13:00|2:17:00-20:00|3:09:00-13:00|3:17:00-20:00|4:09:00-13:00|4:17:00-20:00|5:09:00-13:00|5:17:00-20:00
05d12de71971,0:09:30-13:00|0:17:00-20:30|1:09:30-13:00|1:17:00-20:30|2:09:30-13:00|2:17:00-20:30|3:09:30-13:00|3:17:00-20:30|4:09:30-13:00|4:17:00-20:30|5:09:30-13:00|5:17:00-20:30
05dac9360038,0:09:00-17:00|1:09:00-17:00|2:09:00-17:00|3:09:00-17:00|4:09:00-17:00|5:09:00-14:00
05dbeb6ef345,0:08:30-20:00|1:08:30-20:00|2:08:30-20:00|3:08:30-20:00|4:08:30-20:00|5:08:30-20:00
05e2162e1f94,0:10:00-20:00|1:10:00-20:00|2:10:00-20:00|3:10:00-20:00|4:10:00-20:00|5:10:00-20:00
05e8b8b1b2f7,0:07:00-23:00|1:07:00-23:00|2:07:00-23:00|3:07:00-23:00|4:07:00-23:00|5:07:00-23:00|6:07:00-23:00
05ed86fd48d6,0:07:00-22:30|0:07:00-22:30|0:07:00-22:30|1:07:00-22:30|2:07:00-22:30|3:07:00-22:30|4:07:00-22:30|5:07:00-22:30|6:07:00-22:30
05edae742743,0:11:00-19:00|1:11:00-19:00|2:11:00-19:00|3:11:00-19:00|4:11:00-19:00|5:11:00-19:00|6:11:00-19:00
05efda024b15,0:09:30-19:00|1:09:30-19:00|2:09:30-19:00|3:09:30-19:00|4:09:30-19:00|5:11:00-17:00|6:11:00-17:00
05f17ab98e96,0:09:00-20:00|1:09:00-20:00|2:09:00-20:00|3:09:00-20:00|4:09:00-20:00|5:09:00-20:00
05f457bef7f0,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
05f7609a700f,0:10:00-20:00|1:10:00-20:00|2:10:00-20:00|3:10:00-20:00|4:10:00-20:00|5:10:00-20:00|6:10:00-20:00
05f96fde5902,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
05fb1edc1896,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
05ff7eb2ae0b,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
06092c704881,6:04:00-04:30
060c275d831b,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
0613fc72a3dd,0:10:30-19:00|1:10:30-19:00|2:10:30-19:00|3:10:30-19:00|4:10:30-19:00|5:10:30-18:00
06163aa51da5,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
06168b81f155,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
06172b70a79a,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
061b91f96478,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
061d8886ab91,0:10:00-23:00|1:10:00-23:00|2:10:00-23:00|3:10:00-23:00|4:10:00-23:00|5:10:00-23:00|6:10:00-23:00
0621ed14ee23,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00
062226dda45c,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00
06253d85c844,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
06285c466129,0:09:00-21:00|1:09:00-21:00|2:09:00-21:00|3:09:00-21:00|4:09:00-21:00|5:09:00-21:00|6:09:00-21:00
062c3583e375,0:09:30-18:00|1:09:30-18:00|2:09:30-18:00|3:09:30-18:00|4:09:30-18:00|5:09:30-14:00
062d11e7a6a7,0:09:00-18:00|1:09:00-18:00|2:09:00-18:00|3:09:00-18:00|4:09:00-18:00|5:09:00-18:00|6:10:00-17:00
06321cf77bee,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
0633754b0f6e,0:06:00-15:30|1:06:00-15:30|2:06:00-15:30|3:06:00-15:30|4:06:00-15:30|5:06:00-15:30|6:06:00-15:30
0637d4fca350,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
06389cf4961b,0:12:00-18:00|1:12:00-18:00|2:12:00-18:00|3:12:00-18:00|4:12:00-18:00|5:12:00-18:00
063a8cba61cb,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
063a8f145660,0:07:00-19:00|1:07:00-19:00|2:07:00-19:00|3:07:00-19:00|4:07:00-19:00|5:07:00-19:00|6:08:00-12:30
063ea10b35b9,0:12:00-23:00|1:12:00-23:00|2:12:00-23:00|3:12:00-23:00|4:12:00-23:00|5:12:00-23:00|6:12:00-23:00
064175e60f07,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
06495ea9b41b,0:09:00-15:00|1:09:00-15:00|2:09:00-15:00|3:09:00-15:00|4:09:00-15:00|5:09:00-15:00
06499c9fecd9,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00
064aa05ad7a6,0:07:00-23:00|1:07:00-23:00|2:07:00-23:00|3:07:00-23:00|4:07:00-23:00|5:07:00-23:00|6:07:00-23:00
064d2de2f76d,0:09:00-19:00|1:09:00-19:00|2:09:00-19:00|3:09:00-19:00|4:09:00-19:00|5:10:00-16:00
064e81fa3893,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00
064f9050b38d,0:07:00-23:00|1:07:00-23:00|2:07:00-23:00|3:07:00-23:00|4:07:00-23:00|5:07:00-23:00|6:07:00-23:00
0651e78509ec,0:08:00-18:00|1:08:00-18:00|2:08:00-18:00|3:08:00-18:00|4:08:00-18:00|5:08:00-18:00
0653640cf9a0,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
065465071b23,0:10:00-18:00|1:10:00-18:00|2:10:00-18:00|3:10:00-18:00|4:10:00-18:00|5:10:00-17:00
0654d5046602,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
065642990e9f,0:10:00-19:00|1:10:00-19:00|2:10:00-19:00|3:10:00-19:00|4:10:00-19:00|5:10:00-19:00
0658283d7c1d,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
065b86db4675,2:09:00-18:00|3:09:00-18:00|4:09:00-18:00|5:10:00-19:00|6:10:00-19:00
066127e2f8b0,0:08:00-20:00|1:08:00-20:00|2:08:00-20:00|3:08:00-20:00|4:08:00-20:00|5:09:00-19:00|6:10:00-19:00
