stashpoint_id,paid_bookings,total_revenue_gbp,net_revenue_gbp,bookings_30d,revenue_30d_gbp,bookings_90d,revenue_90d_gbp,avg_bags,cancelled
0be4cfd0e382,8,103.40,69.85,0,0,0,0,2.0,7
0be58fbdbfdc,3,98.52,69.08,0,0,0,0,1.7,1
0bfb0f5da917,2,37.91,22.73,0,0,0,0,2.0,2
0c0063898e1f,35,644.49,470.49,2,2.87,11,209.94,3.2,4
0c1e54e999b4,7,66.51,40.40,2,22.56,4,45.12,2.0,1
0c230d36d909,0,0,0,0,0,0,0,0,1
0c23ad731530,16,236.75,143.09,0,0,0,0,2.9,1
0c28783aeff2,250,4600.99,2982.84,29,552.25,62,1091.12,2.9,7
0c2c106f79b3,12,211.91,128.31,0,0,0,0,2.8,5
0c2c60e7c2ae,0,0,0,0,0,0,0,0,1
0c334e81df95,173,1983.95,1264.90,6,42.77,19,169.87,1.8,9
0c349adf302b,33,1291.50,874.39,0,0,0,0,2.3,3
0c38f7522780,670,8655.58,5486.93,25,376.30,102,1261.85,2.1,53
0c3ffdf1334d,5,133.32,84.02,0,0,0,0,4.6,6
0c402ffc0174,17,238.47,155.07,1,41.41,1,41.41,2.4,0
0c47e43b5273,1,3.61,2.73,0,0,0,0,1.0,0
0c4d8f9318b2,201,2602.67,1713.80,3,29.93,20,247.91,2.0,12
0c67e5f78bb7,81,1174.90,779.98,6,92.62,18,279.36,2.6,3
0c6f0e0c978f,0,0,0,0,0,0,0,0,2
0c7184d4bf4c,503,7101.87,4574.94,22,255.28,110,1623.15,2.6,23
0c741ad711c5,44,547.12,363.36,2,17.81,7,101.22,2.4,1
0c7512aff8d4,6,60.70,34.06,0,0,0,0,2.0,0
0c7b49a08902,2,16.98,10.68,0,0,0,0,1.5,1
0c828f674fc1,26,373.80,234.08,6,65.00,15,238.78,3.0,1
0c85d6e84bca,8,341.25,219.81,0,0,0,0,1.6,3
0c893b503d98,23,282.26,187.31,15,211.81,23,282.26,2.6,6
0c89b15b1b84,3,38.82,25.78,0,0,0,0,2.3,3
0c956c069a9d,324,6264.68,4106.13,15,349.90,49,1000.95,3.0,15
0cca4f9bf9b0,1,5.80,3.79,0,0,0,0,1.0,0
0ccc741cf506,25,463.24,314.81,1,30.18,4,67.97,1.7,5
0cd24aef4a76,71,825.09,522.00,0,0,0,0,2.0,6
0ce525a74d8b,3,20.69,12.39,0,0,0,0,2.0,1
0cf994c67b66,83,1393.79,848.74,1,28.32,6,144.18,2.7,3
0cfcc6510ecb,125,1850.78,1170.31,10,132.12,15,168.23,2.7,12
0d09ad23fb9e,50,660.00,342.45,0,0,0,0,2.1,4
0d10c38bacf5,5,25.00,17.81,5,25.00,5,25.00,1.2,2
0d1452e006a9,18,175.78,105.78,0,0,0,0,1.6,6
0d19534b7c01,5,43.26,24.03,1,5.60,1,5.60,2.0,0
0d19a023b4fa,1,12.22,8.01,0,0,1,12.22,2.0,0
0d206c464344,0,0,0,0,0,0,0,0,0
0d2195c40639,13,137.32,85.00,0,0,0,0,1.9,0
0d22bc51dad8,3,19.42,11.92,0,0,0,0,1.0,6
0d4be51b8354,33,416.41,260.44,1,7.75,5,44.86,2.7,0
0d50b5c4dcc1,48,795.25,532.16,13,100.10,22,304.67,2.3,1
0d5124a18920,11,116.25,74.30,0,0,0,0,1.9,5
0d56fb2f9fde,127,2147.96,1190.86,2,20.14,2,20.14,1.8,9
0d5d9edb9867,19,309.44,191.66,0,0,0,0,2.4,3
0d5f6f85f725,13,356.15,229.40,8,111.75,10,129.77,2.5,0
0d645f18b7bd,41,753.36,472.85,0,0,0,0,3.0,8
0d6b7c7eed95,9,38.24,-12.66,0,0,0,0,2.7,9
0d909e1f2efc,3,17.70,7.70,0,0,0,0,1.3,0
0d99e154b50a,4,16.86,8.44,0,0,0,0,1.0,4
0da05898ae2d,0,0,0,0,0,0,0,0,1
0da4ffa7d927,3,27.34,17.66,0,0,0,0,1.7,2
0da7b594dc07,89,1586.27,1059.38,5,63.01,12,143.62,2.3,9
0da966b0d385,247,6958.28,4570.51,5,96.09,23,470.80,2.1,42
0da9c646d3fa,37,370.77,235.37,1,12.76,1,12.76,1.5,3
0daa72e200d1,5,92.66,59.29,0,0,0,0,3.4,0
0dadbe9cb312,3,21.73,14.11,2,9.08,3,21.73,1.3,0
0db1edbb9f39,2,12.00,6.30,0,0,0,0,1.0,0
0dc7d5fd4b67,0,0,0,0,0,0,0,0,1
0dcf9aeb0abc,4,62.35,31.19,0,0,0,0,3.5,0
0dd56c79b75f,12,157.12,84.49,0,0,0,0,1.6,5
0ddc56af674a,0,0,0,0,0,0,0,0,6
0ddd0ca564e9,2,27.23,14.31,0,0,0,0,2.0,0
0dfc1289c77b,3,15.60,12.16,0,0,0,0,1.3,0
0dfc1b3d51f9,1,12.98,8.26,0,0,0,0,2.0,1
0dfe7761de37,65,1034.13,651.60,4,215.09,13,343.51,3.0,5
0e072c41cef1,306,3505.80,2204.45,4,49.44,22,192.38,1.8,29
0e0c47e85f44,177,3126.03,1996.93,6,75.38,14,250.84,2.6,12
0e15bdcefb5c,1,3.55,2.69,1,3.55,1,3.55,1.0,0
0e241dac6785,37,481.50,274.25,0,0,0,0,2.2,3
0e25b30389aa,4,88.77,49.15,0,0,0,0,4.5,2
0e388f9e865a,130,4381.47,3055.11,0,0,5,99.72,3.2,14
0e3943a68f27,32,299.36,140.09,0,0,0,0,2.1,4
0e3e10402940,196,3573.11,2274.63,0,0,2,35.85,3.1,17
0e3e3a54cd21,2,43.46,27.88,0,0,0,0,4.0,1
0e52c08ef6bb,10,125.81,73.70,0,0,0,0,2.4,1
0e55299648e8,39,543.14,357.83,3,38.46,7,117.32,2.5,2
0e68337e598e,0,0,0,0,0,0,0,0,2
0e6a0b596193,27,381.77,238.59,0,0,2,29.45,2.1,5
0e6c1a5c63ee,29,774.48,469.55,0,0,3,179.88,2.0,2
0e6d312c8373,16,236.93,122.78,0,0,0,0,2.1,3
0e6e153ad27c,3,18.70,11.20,0,0,0,0,1.0,0
0e6f2a7c15b7,6,73.81,49.06,0,0,1,5.79,2.7,1
0e73f043b910,1,11.14,8.53,1,11.14,1,11.14,2.0,0
0e76769d3e9b,32,517.16,350.24,7,54.16,8,74.86,2.4,0
0e86e86b4e0f,0,0,0,0,0,0,0,0,1
0e91f94e2cf3,31,487.57,243.23,0,0,0,0,2.1,19
0e9690e419ed,8,129.28,82.55,4,69.49,7,109.60,3.3,2
0e99a07a142d,19,290.80,191.79,11,173.74,19,290.80,3.1,0
0eaf27b750b7,22,327.57,217.49,3,55.32,7,91.28,2.6,0
0eb0eda87500,0,0,0,0,0,0,0,0,2
0eb9a82c9e28,9,79.26,48.26,0,0,4,35.66,1.8,4
0ec0dbf94d5d,0,0,0,0,0,0,0,0,1
0ec365d67a0b,1,28.40,17.87,0,0,0,0,5.0,0
0ecb20fa402f,62,984.50,600.72,1,39.62,3,50.33,2.8,6
0ecf371123d0,617,8725.40,4458.65,0,0,0,0,2.2,20
0ed14d16b2de,26,272.18,172.28,0,0,0,0,2.0,0
0ed4f4a5e15d,622,7613.36,4029.51,22,243.30,40,408.20,1.7,26
0ed9ce333d97,48,538.86,354.23,0,0,6,69.16,2.2,3
0ee0a8cd6fa1,21,186.24,100.08,0,0,0,0,2.0,2
0f000572ac89,5661,80308.96,41980.83,141,1984.50,322,4185.51,2.1,146
0f02f315d045,5,158.51,102.00,0,0,0,0,5.6,1
0f0bb836037d,11,148.80,86.30,0,0,0,0,2.3,5
0f0c68764b67,0,0,0,0,0,0,0,0,0
0f11b2e0f36c,1272,17881.87,10896.27,39,432.42,96,1302.20,2.5,48
0f13d0bd1d8f,0,0,0,0,0,0,0,0,1
0f14c7fd470a,1,6.68,4.18,0,0,0,0,1.0,0
0f1707bc455f,8,37.80,29.15,0,0,2,8.65,1.3,0
0f19f6b6df3e,11,100.00,58.00,0,0,0,0,1.4,5
0f20023221ee,4,47.92,30.52,0,0,0,0,2.0,1
0f2071db9a2d,6,177.09,107.71,0,0,0,0,2.8,3
0f20d6ff23fd,35,462.89,281.59,0,0,0,0,2.3,5
0f245c846ccd,0,0,0,0,0,0,0,0,1
0f25e942a362,1,0.99,0.13,0,0,0,0,1.0,2
0f2a5dab4116,9,95.45,60.86,0,0,0,0,1.8,3
0f2bb4f00bed,2,22.78,14.34,0,0,0,0,2.0,5
0f31afcfe4b0,49,357.29,282.69,3,21.14,5,42.88,1.7,2
0f35180d0648,1,6.68,4.18,0,0,0,0,1.0,0
0f36de9c3c5c,27,370.25,188.85,0,0,0,0,3.0,16
0f3cbc85a88a,14,186.93,122.88,1,25.32,1,25.32,2.1,3
0f3e30a7c4b4,269,4399.08,2368.89,13,260.01,50,807.30,2.6,35
0f4c8709bb07,22,235.35,151.19,0,0,0,0,2.0,14
0f575b029ab2,1,8.62,4.30,0,0,0,0,2.0,0
0f6471b2cc77,1191,20798.01,13879.01,0,0,0,0,2.7,49
0f67eeeeb870,7,42.00,23.05,0,0,0,0,1.0,0
0f6b8d0b3a69,127,2394.97,1544.02,0,0,0,0,2.4,7
0f6ddb5b5259,46,492.84,300.92,1,16.10,1,16.10,2.0,7
0f7156469c69,3,21.40,17.11,0,0,0,0,1.7,0
0f7bbbf76b18,4,33.40,20.90,0,0,0,0,1.3,4
0f877f83a68e,510,6006.58,3760.75,41,547.07,78,871.30,2.1,17
0f89e4be3329,22,145.31,116.17,0,0,1,8.73,1.5,0
0f8f56d32151,0,0,0,0,0,0,0,0,0
0f9172992449,1,5.37,3.45,0,0,0,0,1.0,0
0f91d5c445b5,54,809.45,565.32,3,55.34,5,78.34,2.2,10
0f963cb6c194,6,65.32,35.19,0,0,0,0,1.5,1
0f9c7bfe8250,8,165.12,105.12,0,0,0,0,3.0,1
0f9fc05a921d,1,8.68,6.72,0,0,0,0,2.0,2
0fa9712f1bcd,6,81.63,51.98,0,0,0,0,2.5,1
0fabd4c8181b,60,783.04,493.49,0,0,0,0,2.2,16
0fae16983d91,0,0,0,0,0,0,0,0,1
0fb0d6fa1769,22,523.86,338.54,0,0,0,0,2.8,9
0fb553a66e98,130,1499.83,955.08,3,24.62,10,96.11,1.9,6
0fbeb744ddb1,8,115.29,77.15,5,55.92,8,115.29,2.8,1
0fc0a003cc58,7,58.90,27.31,0,0,0,0,2.1,5
0fc416ad3997,0,0,0,0,0,0,0,0,2
0fcbbddf48ef,55,802.48,510.19,0,0,0,0,2.5,6
0fcdfd155dc2,149,2027.08,1049.98,0,0,0,0,2.1,8
0fdde49f2425,36,640.84,399.53,0,0,3,38.22,3.3,1
0ffa92b23098,5,45.34,29.79,0,0,0,0,1.0,6
100b3c83a2bf,0,0,0,0,0,0,0,0,1
1010c6a1299b,10,93.34,46.69,0,0,0,0,2.3,0
10142a6765cf,5,65.13,42.41,0,0,1,11.29,2.4,4
1015bddf3cba,2,17.75,11.31,0,0,0,0,1.5,0
101ad3e19ef5,13,96.19,48.19,0,0,0,0,1.7,1
1021152c920b,5,79.21,39.74,0,0,0,0,3.6,3
102ae477c26c,20,180.19,105.23,0,0,0,0,1.9,1
102e82ece281,47,669.13,433.86,1,11.24,6,74.18,2.3,2
1042f9cda3b3,43,656.44,377.65,0,0,0,0,2.3,7
1043d2da3a86,0,0,0,0,0,0,0,0,0
104dd91c8971,8,85.57,54.45,0,0,0,0,1.9,2
104e81e0c992,7,61.77,30.87,0,0,0,0,2.0,0
105ad8dc50c9,485,8013.96,5045.61,0,0,2,34.90,2.5,40
105ccd778c52,15,235.67,142.95,0,0,0,0,3.1,1
1060804c5f62,1,4.30,3.44,1,4.30,1,4.30,1.0,0
1062e64947d9,67,1297.42,787.53,1,37.76,5,82.58,3.1,5
106af4f4e18d,1,22.35,13.89,0,0,0,0,4.0,0
106f26141a8a,3,28.52,18.53,0,0,0,0,1.7,0
106f7ee1fbe0,6,59.45,37.88,0,0,0,0,1.7,6
1081cbd21ca5,4,44.25,29.13,0,0,0,0,1.8,1
1086ff10b659,8,101.40,52.95,0,0,0,0,2.1,0
10915f359d7a,10,113.01,75.96,4,48.16,4,48.16,2.1,3
109eabbe4008,577,29118.20,16805.49,18,1045.89,44,2400.21,2.0,60
10a8aa1f00a7,1,5.76,3.58,0,0,0,0,1.0,1
10b530013eb0,183,2293.64,1295.21,0,0,0,0,2.1,23
10b6253c6c20,3,17.74,11.27,0,0,0,0,1.0,3
10c0d711b0c2,3,39.76,28.58,0,0,0,0,2.0,5
10c4bd92a919,8,177.51,115.96,0,0,0,0,2.1,6
10c67463ae84,1,0.00,-3.70,0,0,0,0,2.0,2
10dabef5e2e6,6,65.36,38.15,0,0,0,0,2.3,1
10db7c9f5f72,5,58.27,30.58,0,0,0,0,2.2,0
10e24018001b,6,87.37,57.39,6,87.37,6,87.37,2.8,0
10e45744a03f,777,25508.49,12627.29,33,893.70,72,1933.04,2.2,39
10e644835ac4,59,1050.24,568.24,0,0,0,0,2.0,1
10ed9c3310ab,0,0,0,0,0,0,0,0,2
10ee11a242d2,2,36.61,24.35,0,0,1,5.40,4.0,0
110b36bd916c,15,244.77,157.28,0,0,1,12.28,3.0,0
110d77936f42,3,20.14,13.09,2,13.76,3,20.14,1.0,0
1113fa31d5de,10,90.31,47.43,0,0,0,0,2.0,4
11263fc7aee9,2,24.00,12.60,0,0,0,0,2.0,2
1126e500fa6e,0,0,0,0,0,0,0,0,3
112fe18d2778,10,189.55,125.57,1,13.61,4,62.91,2.7,0
1130ff5c4bc8,10,119.26,77.42,0,0,0,0,2.2,1
113211e52185,77,1761.66,1193.13,3,49.49,21,411.93,2.1,11
1139ae75648a,7,74.27,33.47,0,0,0,0,2.7,7
113b7ad68da8,16,236.57,137.35,0,0,0,0,2.8,9
113cab94b8e3,1,22.83,14.18,0,0,0,0,4.0,0
113e2d586c6a,1,8.52,6.25,0,0,1,8.52,2.0,0
1154a7340362,1,15.80,9.39,0,0,0,0,3.0,0
115a3e584adb,8,120.14,75.59,0,0,0,0,2.6,2
11639ea70322,2433,42332.23,22062.55,26,648.27,95,1695.70,2.4,112
1163d1d845be,14469,201692.80,103043.01,386,5590.27,1070,14700.16,1.9,920
1173f5b0f67b,0,0,0,0,0,0,0,0,1
117b01fce369,1,12.73,6.37,0,0,0,0,1.0,0
117d71d554c3,48,897.71,581.70,4,117.53,8,189.43,3.4,0
11800eb054c7,1,4.19,3.35,0,0,0,0,1.0,0
11828a244d80,148,3021.15,2202.21,3,34.67,8,172.28,2.2,13
1188b9bc926c,0,0,0,0,0,0,0,0,3
1193d0ab298f,6,66.43,49.95,5,60.08,6,66.43,1.8,2
119c81348fed,177,3046.72,2000.22,26,449.03,59,918.46,2.7,6
11a31d8f768e,9,98.10,35.61,0,0,0,0,2.0,1
11ad021a5471,24,358.33,223.79,0,0,0,0,2.6,2
11b6197f4b9d,3,49.96,26.64,0,0,0,0,3.0,1
11b6e6d5587e,98,1309.46,795.76,0,0,0,0,2.5,10
11c2240a62ed,1,17.23,10.84,0,0,0,0,3.0,0
11ccffe1faa6,0,0,0,0,0,0,0,0,5
11d276bc8ccd,417,7507.77,4490.94,21,359.86,34,589.47,2.5,29
11db19f1c639,9,137.42,86.82,1,3.83,2,20.04,3.2,2
11e0010c2678,46,562.96,367.71,3,38.92,9,84.01,2.1,4
11e57a25d1ff,6,62.28,40.19,2,16.94,3,24.87,2.2,2
11ef6726b2af,17,264.02,165.11,1,0.00,1,0.00,2.7,3
11f3fec46591,16,222.72,153.92,1,10.67,2,20.20,2.2,7
11f5cdf1f2ff,2,19.56,9.90,0,0,0,0,2.5,0
11ffa8581243,4,34.04,21.43,0,0,0,0,1.5,9
12039f179846,32,448.51,288.28,0,0,0,0,2.4,6
1206dbe253c9,59,1232.51,607.80,8,163.21,13,264.81,3.8,4
120b8c5de613,3,19.86,15.57,0,0,0,0,1.7,0
120e5d65e3ed,43,819.26,567.99,3,54.42,4,93.78,2.9,2
1213cdbd0560,1,8.65,6.91,0,0,1,8.65,1.0,0
12175ceb26be,0,0,0,0,0,0,0,0,1
121f56aa68dc,36,1170.36,728.74,0,0,0,0,1.9,10
122380c28353,100,1863.01,1384.65,22,456.95,32,603.50,3.0,3
123e6b91f61a,18,218.44,133.89,0,0,1,12.86,2.0,4
12417833af1e,7,96.17,58.69,0,0,0,0,2.6,4
124341c714b8,0,0,0,0,0,0,0,0,1
125040be8f12,1,6.00,3.15,0,0,0,0,1.0,0
125516965289,7,64.77,43.79,0,0,5,43.22,1.9,0
1255f0a107d3,0,0,0,0,0,0,0,0,1
125d27db5afd,1,21.91,15.35,0,0,0,0,1.0,2
1261fb09ffdf,304,4814.58,2742.70,23,343.14,40,616.08,2.4,11
1268037b8469,5,85.91,55.17,0,0,0,0,2.4,4
127339542a30,3,29.19,17.05,1,13.28,1,13.28,2.0,0
12743cdc8ec4,2,15.24,9.48,0,0,0,0,1.5,1
1275cca40232,4,64.00,40.33,0,0,0,0,2.8,0
127ad14cbbf9,124,1261.56,566.09,0,0,0,0,1.9,20
127e17bb7bc0,8,79.16,62.82,0,0,1,8.61,1.5,1
128fb4bcaef4,21,356.11,256.34,0,0,0,0,2.7,2
1290afbdce0a,71,1022.33,652.89,2,22.46,8,91.38,2.6,7
129dc50a0edf,3,12.81,10.24,0,0,0,0,1.0,1
129e6303e3b9,7,97.63,62.53,0,0,0,0,2.6,5
129f92acdfec,141,2295.60,1435.00,0,0,0,0,2.8,8
12a3175dd027,0,0,0,0,0,0,0,0,1
12a6ca1d70c5,142,1465.44,800.39,7,60.21,7,60.21,1.7,25
12b29fa4dea9,14,235.74,148.34,0,0,0,0,2.9,4
12cade5bd20c,226,2997.91,1925.31,14,197.34,25,333.55,2.1,7
12d790929ade,75,669.48,317.17,1,0.00,5,33.97,2.5,2
12eec5359a14,1,13.76,8.76,0,0,0,0,2.0,3
12f10b6628d9,38,915.21,491.20,0,0,1,6.38,2.6,28
12f4364310ae,1,11.50,7.24,0,0,0,0,2.0,0
12f9af8f8a25,0,0,0,0,0,0,0,0,1
1316ad8217fe,2,43.03,25.78,0,0,0,0,4.0,0
13181f99a1b8,0,0,0,0,0,0,0,0,1
131c5be04705,26,413.60,288.99,12,256.31,26,413.60,2.8,3
131f6a2c3bab,226,2675.69,1287.25,0,0,0,0,2.2,11
13279d8df400,2,5.87,4.19,0,0,0,0,1.0,3
13359d22a6d8,7,101.43,64.61,0,0,0,0,2.9,0
134be3fab7ce,19,237.44,148.01,1,0.00,1,0.00,2.5,0
1357ac6950a8,11,133.74,82.65,0,0,0,0,2.4,1
135df7642b60,357,9281.81,5675.78,0,0,0,0,1.6,36
13638d22a068,1,16.47,13.16,0,0,0,0,4.0,0
1369f66165d3,3,35.66,15.29,0,0,0,0,2.0,0
13745b2018b4,1,7.51,5.65,0,0,0,0,1.0,2
137a0fce81e2,17,97.05,77.52,0,0,1,12.94,1.4,2
1384036afe2b,2,4.33,-6.99,0,0,0,0,2.0,1
1399ea7e8398,7,148.54,91.04,0,0,0,0,3.3,3
13af34bcb49a,16,642.90,455.93,1,0.00,1,0.00,2.4,7
13b42246cf40,400,7673.56,4569.05,21,464.40,88,1817.43,2.1,32
13b6edcebefb,7,102.00,60.64,0,0,0,0,1.4,2
13c195061004,9,193.77,117.45,0,0,1,17.02,2.9,0
13c61aeebc14,1,4.33,3.46,0,0,0,0,1.0,0
13c90089d7ae,10,162.53,102.60,0,0,0,0,2.8,5
13e8515b961b,3,121.59,76.59,0,0,0,0,6.0,8
13e9a87a5276,6,84.84,53.38,0,0,0,0,2.5,5
13ea1f17e3f3,1,35.56,22.45,0,0,0,0,6.0,0
140055de65a9,36,492.34,293.28,0,0,0,0,2.6,7
14006c1acb1a,1,4.29,3.43,0,0,0,0,1.0,0
1401c0748421,30,590.36,374.11,0,0,5,131.60,3.1,3
1406197d611c,7,93.47,66.61,0,0,0,0,2.4,1
1408e3c907fe,8,94.32,57.54,0,0,0,0,2.1,0
140abc759dad,2,11.23,8.67,0,0,0,0,1.0,1
14136a7f446e,2,19.88,13.67,2,19.88,2,19.88,2.0,0
14177e7e99e7,2,15.78,12.36,0,0,0,0,1.0,0
14219156a446,7,89.00,57.46,1,11.27,1,11.27,2.4,0
1428ea26cde1,19564,276003.82,143238.83,494,6834.91,1235,17571.37,1.9,710
142a858b9dc0,1,6.68,4.18,0,0,0,0,1.0,0
1432f9c59967,1,12.16,6.59,0,0,0,0,3.0,1
1436a2b680c0,7,33.61,26.72,1,8.57,3,17.23,1.1,1
1447fb733cd1,11,138.58,87.36,0,0,0,0,2.2,3
144dbe8a9891,2,47.75,30.51,0,0,0,0,4.0,0
144fb603aacc,17,156.88,88.69,0,0,0,0,1.9,8
14534c4f5a72,1,24.09,14.49,0,0,0,0,5.0,0
14572a91b5a4,32,244.86,167.04,5,30.16,14,113.16,1.4,3
1466f2f57637,19,187.14,114.31,1,11.30,2,16.95,2.1,1
146c6de39897,9,125.83,79.04,1,11.30,1,11.30,3.0,2
146e0a805e8b,58,1488.16,875.41,0,0,0,0,2.9,10
1470b91608cb,14,166.05,91.79,0,0,0,0,2.7,2
1471a35186e6,11,187.06,129.90,4,47.82,11,187.06,2.2,3
147a731fe927,1,6.68,4.18,0,0,0,0,1.0,0
148c0357b170,1,17.69,11.75,0,0,0,0,3.0,0
1490089a1b6b,0,0,0,0,0,0,0,0,1
149f597c3067,4,80.71,53.04,0,0,0,0,1.3,0
14b73cdf4682,0,0,0,0,0,0,0,0,1
14b9d2485e92,33,316.16,165.12,2,19.14,7,56.72,1.5,2
14c66731d5e3,9,462.13,347.55,0,0,0,0,2.2,3
14ceefb14de0,2,12.82,10.25,0,0,1,8.65,1.5,0
14ed9be994bd,10,64.73,30.65,7,19.11,8,35.26,1.9,3
14f174ad8814,6,66.82,31.31,0,0,0,0,2.8,0
14f692608803,0,0,0,0,0,0,0,0,0
14fc64562bb1,1,9.74,5.74,0,0,0,0,2.0,2
1508a2af4cd4,458,7336.68,4798.25,56,904.63,172,2589.02,2.9,16
150ae31f3af9,144,2132.06,1305.02,12,188.57,20,364.21,2.5,6
151b7a23b8e9,1,0.00,-4.22,0,0,0,0,2.0,0
15295ea91c62,4,16.07,7.38,0,0,0,0,1.0,5
152f89819e27,6,134.73,84.19,0,0,0,0,1.7,0
1532d1701696,307,3684.41,2338.91,0,0,0,0,1.7,16
1540445a9557,4,91.12,56.51,0,0,1,39.88,4.5,1
1540dbf3f978,174,2009.38,1138.33,0,0,0,0,1.7,36
154b1b23d37c,6,86.23,60.00,1,24.52,1,24.52,2.8,0
154fea5ce1f1,41,694.89,464.50,1,9.79,1,9.79,3.0,2
15565a2a5e00,1,4.26,3.41,0,0,0,0,1.0,0
155cb5a76e4f,2,34.84,22.04,0,0,0,0,3.0,1
1564d9be3f50,1,11.95,7.24,0,0,0,0,2.0,1
1576b82f92a5,1,17.49,13.23,1,17.49,1,17.49,3.0,0
158322515545,1,12.57,8.41,0,0,0,0,2.0,0
15834735d653,11,143.37,90.86,0,0,0,0,2.5,3
158f05e9fa52,1,4.19,3.35,0,0,0,0,1.0,0
158f48dea1ff,7,94.46,57.41,0,0,0,0,2.4,10
1598197cd971,1,23.27,14.64,0,0,0,0,4.0,0
15b2677be4ba,115,1610.00,1034.45,15,217.30,58,677.86,2.1,3
15b2f2f3fa32,28,565.98,335.95,0,0,0,0,3.9,5
15c4b925cc3a,14,162.28,105.65,2,11.54,2,11.54,1.7,1
15cda93a39f0,16,228.35,85.92,0,0,0,0,3.0,2
15cf112aa087,24,440.44,284.64,1,16.11,1,16.11,2.8,1
15d8393b463a,61,695.36,325.82,0,0,0,0,2.7,3
15dcb4310fd0,34,472.59,286.77,0,0,0,0,2.6,5
15de75f3baac,19,201.79,100.94,0,0,0,0,2.4,2
15e9f9c763da,33,925.35,618.95,0,0,0,0,2.3,18
15ec1f785800,529,10589.28,5876.34,27,656.00,69,1397.10,2.2,20
15f5cd50302c,0,0,0,0,0,0,0,0,1
15f7e13c29b4,5,79.02,48.77,0,0,0,0,2.8,2
15fa26dfaf6e,5,121.56,81.93,0,0,0,0,2.2,3
1603e4e886eb,1,3.59,2.72,0,0,0,0,1.0,0
1606c891ceb7,24,144.47,116.35,1,4.28,2,8.60,1.2,4
16088bd30051,573,10034.80,5549.05,0,0,0,0,2.6,21
160a4595c6f2,8,123.07,79.88,0,0,3,37.47,2.8,3
1610c3a60b33,5,59.02,35.88,0,0,0,0,2.2,1
16170c3708e0,37,568.28,362.09,2,45.96,7,121.27,2.8,1
161ae96061c7,1,15.85,12.50,0,0,0,0,4.0,0
1623160d7fb0,0,0,0,0,0,0,0,0,2
162f407cd936,3,72.47,38.74,0,0,0,0,1.7,0
16335ae82e12,8,123.67,78.98,1,14.39,1,14.39,3.3,1
163e75f90098,57,742.49,481.19,0,0,3,24.95,2.5,4
163ed1e825ed,15,174.77,94.70,0,0,0,0,2.2,0
16410e44ff5a,42,958.52,706.22,4,52.87,6,111.86,3.8,2
164152d08b20,47,1667.62,1161.01,3,162.98,10,403.26,2.2,4
1641ea9d1ed4,2042,33163.80,17391.03,49,861.46,121,1807.33,2.2,78
16441c2918fc,2,11.63,7.51,0,0,0,0,1.0,0
164611b1aa9c,32,392.19,248.52,0,0,0,0,1.9,8
164d8515fdbc,4,16.43,11.23,0,0,1,4.30,1.5,0
164ed26627dd,1,21.42,12.73,1,21.42,1,21.42,4.0,0
1665c78f3968,5,100.29,56.89,0,0,0,0,2.0,0
166687927e12,43,505.77,313.89,1,15.89,4,44.56,2.2,0
167036069144,3,25.21,16.46,0,0,1,5.80,1.7,1
167134fb6e44,4,77.30,39.63,0,0,0,0,1.8,0
1675faa57089,86,620.75,491.43,5,38.89,12,95.31,1.8,12
1682b6e6506e,2,13.38,5.75,0,0,0,0,2.0,2
168da6fe0989,1,11.02,6.02,0,0,0,0,2.0,0
169469f7d41c,16,257.06,157.63,0,0,0,0,2.3,2
169bcaf2a480,1,11.26,7.09,0,0,0,0,2.0,3
16ac789f0240,1,12.91,7.95,0,0,0,0,3.0,0
16ae43d6e1de,2,60.00,20.00,0,0,0,0,1.5,1
16b7a7df1413,257,3548.07,2089.61,0,0,0,0,2.4,20
16bab35b51e0,3,68.07,48.16,0,0,0,0,1.3,0
16d5b3c0e4c0,403,6840.57,4363.27,35,470.04,87,1283.65,2.6,14
16d6d16809f4,7,118.04,51.76,0,0,1,16.09,3.7,1
16e31f7890a2,14,129.16,84.32,0,0,1,32.24,1.6,5
16e5ffd94624,63,879.41,588.78,1,11.71,2,24.01,2.4,5
16fb78816c8a,0,0,0,0,0,0,0,0,0
170812d5becc,46,854.40,518.25,0,0,0,0,3.4,1
170c34c7476f,5,93.35,47.86,0,0,0,0,2.0,3
170d5b2e3292,3,27.12,4.70,0,0,1,22.26,3.7,0
17108ef59638,49,709.65,462.46,5,73.73,10,145.83,2.8,1
1712550c46a0,3,25.86,20.67,0,0,0,0,2.0,1
1714bd77cb30,296,4298.19,2302.69,3,72.63,6,99.20,2.3,15
1717d8e2259b,1,6.58,4.38,1,6.58,1,6.58,1.0,0
171984af880f,1,29.86,19.84,0,0,0,0,1.0,5
171e7b0dbeb8,1,4.78,2.72,0,0,0,0,1.0,1
173c0e0e057d,41,619.86,392.65,0,0,1,11.31,2.8,7
173eac111e52,0,0,0,0,0,0,0,0,0
174deae01d4f,12,316.47,214.05,0,0,3,40.78,2.4,6
1752aa78fea8,306,4617.63,2624.13,3,33.90,8,113.07,2.3,16
175860089a52,1,9.26,4.63,0,0,0,0,2.0,0
176552c0605b,11,209.72,129.72,0,0,0,0,2.9,1
176d8b287498,3,37.97,23.04,0,0,0,0,2.3,11
176e6ed5c231,134,2296.32,1429.07,0,0,0,0,3.1,12
17852ce99b7d,2,11.60,7.02,0,0,0,0,1.0,1
